id,temperatura,humidade_relativa,luz,CO2,humidade_absoluta,ocupado
29,21.98305929048812,33.88395781879829,64.89121887578268,1689.4499917161736,0.0055227409061541,1.0
30,20.241365572483744,29.699613405646534,348.803806964247,416.668481212537,0.0044633127156971,0.0
31,20.279000042195158,24.361393764509764,0.0,820.9622851795622,0.0033843558842026,0.0
32,21.30421812686033,22.4507961601326,351.7865088984519,539.2316677429185,0.0033002192107074,0.0
33,19.98250705231433,34.85762280130218,12.394194106624957,472.740649549248,0.0048118572095955,0.0
34,21.832483584969783,23.994766170998457,74.53552580775978,463.3300368497848,0.0039511040385913,0.0
35,21.181200034016072,30.59094637395981,73.22904344172494,462.84902319993154,0.0048848103838689,0.0
36,20.69701522392841,23.752378416432872,99.11586018922014,475.6634917345184,0.0034199705973039,0.0
37,19.849631065369,30.654923578568823,255.35859411602945,445.5240921430113,0.0045310741467788,0.0
38,21.10900377290204,26.59520056042049,0.0,476.1311865210426,0.0039313010679521,0.0
39,19.43372730904355,19.935113335556704,0.0,448.6433198858823,0.0029864861823463,0.0
40,21.04365451099335,26.721374948010297,54.99051701221434,531.1706151727052,0.0042233983762801,0.0
41,20.596256389812524,23.49242330552173,200.42769365798048,834.3960889708917,0.0033341233363815,1.0
42,23.14359264003658,23.875858448033892,752.9676768104343,798.0521230684254,0.0041824523686341,0.0
43,19.3598476213658,31.45894318526573,33.1079944301856,408.72295130505887,0.0042480611318762,0.0
44,21.96603813495744,26.40787064829974,160.31787443067375,524.6948067854687,0.004092093545106,1.0
45,22.48215498856871,26.1087851564086,944.4310625204166,1046.0020386692322,0.0042133962151461,1.0
46,22.67482841207767,28.503195529187565,108.8629335749324,642.5011722321415,0.0045276129066339,0.0
47,20.765844214535004,21.567319969279577,0.0,454.1343200695159,0.0034135677032371,0.0
48,20.869781048869985,27.525158337149364,0.0,600.7396485077796,0.0040270122102867,0.0
49,19.91426773585677,31.300012110865826,300.15623803418555,752.357515864584,0.0048195528428852,0.0
50,19.91657224852897,32.38007011338786,0.0,425.4116481284234,0.0045739394416392,0.0
51,19.2603941540196,18.3226135973072,0.0,420.5551050448696,0.0026492064885839,0.0
52,21.081234150264734,26.13337374240232,0.0,566.1848475921482,0.0037209141870753,0.0
53,19.990445489926916,31.23860439110067,0.0,708.6937292875756,0.0044493858116087,0.0
54,20.29827628259877,27.12821912319284,0.0,508.4441862713152,0.0041719593564606,0.0
55,20.899644323287244,22.907402650760737,50.52453689997556,490.7767229829488,0.0039329174007674,0.0
56,19.574321613403654,27.07844261629395,0.0,451.8550063145104,0.0038166676667616,0.0
57,20.865699313065186,28.796582956612077,19.20923385010729,487.01406328084295,0.0047403003087043,0.0
58,20.446874543875637,30.88461807624929,148.4951452297604,693.1953464287893,0.0045988380290082,0.0
59,21.23112864378225,25.05391153810885,116.09966539991112,475.56949382720967,0.0039261411287002,0.0
60,21.530586310984877,33.5073333589494,363.36224031489,1143.7987591217386,0.0051783046729727,1.0
61,20.55331047520737,30.88145353729897,0.0,743.6663349645713,0.0043366247665227,0.0
62,19.75266873067753,34.84684020875208,153.92885488787,574.2378510505077,0.0055144576479634,0.0
63,22.532073866936287,27.69933544691379,182.44778578923825,568.5498756511945,0.0045950322754709,0.0
64,19.04758502782848,26.14263240516849,0.0,451.2460231525277,0.0036659074705555,0.0
65,20.790119105795057,20.52647688914133,0.0,462.4246902115202,0.0031847260460487,0.0
66,19.640151123826072,21.582621776626507,0.0,462.9427267952784,0.0030614529529566,0.0
67,20.41075135008266,21.01925245809388,16.290056501059354,430.589428971068,0.0032427230996535,0.0
68,22.81353399361183,17.023527542726967,249.2155469771501,456.3149033264276,0.0029006017763339,0.0
69,20.46501079192219,31.934336876815472,0.0,468.9880661545155,0.004999049260069,0.0
70,19.11909905520291,32.69609487432152,0.0,431.4129155536326,0.0044351873016006,0.0
71,19.66312607496983,35.12783556915983,0.0,530.9775996993242,0.0048274446263648,0.0
72,20.182624114270517,31.13896398186948,0.0,517.320788745657,0.0048203126636371,0.0
73,19.52105742025861,38.34736471244828,0.0,501.20312678081456,0.0051680822371778,0.0
74,21.229359296829323,31.034084284935616,0.0,730.6163460264318,0.004197347169871,0.0
75,20.72726639890156,22.168238111609465,472.1042671743186,472.4555082921272,0.0032139484018576,0.0
76,20.313326721725232,25.65697492566232,92.63990320228103,661.3710764639844,0.0040696432861029,0.0
77,20.863120813357103,25.50003755893616,224.41515512625497,455.09439984476967,0.0037685390218098,0.0
78,20.28682403009221,31.327220022286756,0.0,1494.6852825797368,0.004629945448294,0.0
79,20.08589106103616,31.600491713994565,0.0,423.064098868261,0.0040423298225935,0.0
80,19.51210991354889,32.42536397434583,0.0,441.3835811451642,0.0041192146616475,0.0
81,22.54612755197013,16.620091808070125,165.9049099563326,473.6919314237326,0.0030778311060018,0.0
82,19.794924627774662,32.69736634704569,238.47349385879104,563.5521820791605,0.004757602582574,0.0
83,20.267241834980105,35.908739557801326,426.0612572949299,495.34213609802833,0.0053614253424513,0.0
84,21.407070657302157,30.53552417490079,105.03364517348967,594.7904458325746,0.0051055600279257,1.0
85,19.670987206589547,28.696881220557945,0.0,418.4634497160645,0.0035668191942769,0.0
86,20.447446003815656,35.84168393025239,152.16505538302624,562.3210759172292,0.0054607065467815,0.0
87,19.324485224892484,35.34117150719775,0.0,550.1040031105139,0.0051730907012987,0.0
88,19.98344264088518,39.52270855578215,230.02378177100115,534.8887186301731,0.0052334998745425,0.0
89,19.858697261223167,36.73610947025545,0.0,492.1861102788475,0.0052450848391924,0.0
90,18.430959949387827,30.195405914417844,0.0,456.0950937569911,0.0044018927515154,0.0
91,20.6614443652021,31.035209271564604,88.59933063569065,749.3511635789996,0.0045444981666214,0.0
92,24.52947043133513,26.8134259211668,627.955113768629,813.8128792937598,0.0051414387428251,1.0
93,19.15911700412754,32.646866392751235,0.0,574.711922591202,0.0044536538765546,0.0
94,20.355630546985687,22.13935255112822,59.473063955789705,456.2807102671933,0.0033654068102943,0.0
95,19.522839285331443,26.850024156581256,38.80105651777696,445.27721188180254,0.0036570750570131,0.0
96,21.561705318693317,30.339269913104594,340.5122659254694,751.1427460653767,0.0050852742398157,1.0
97,20.55253409061389,27.73387406470641,138.0364108419765,409.40822804509,0.0035961927467808,0.0
98,19.199236085148467,34.660303968376034,59.28816441931281,544.3947908950862,0.0050691887489061,0.0
99,18.761854009879706,31.692027607780776,0.0,399.4068908341732,0.0041414931626065,0.0
100,19.306833625015923,30.4800488882308,0.0,459.3358474280205,0.0046757307990972,0.0
101,20.715061936033027,33.91606984410883,498.836395923409,1456.3825010453422,0.0051734405363348,1.0
102,21.15972760488736,32.453094029547714,16.004783322603572,727.2154072454535,0.0052607151557271,0.0
103,19.768218879100083,40.06796074511732,0.0,519.5180431493147,0.0052761879873047,0.0
104,21.075632016568807,18.3098473553319,334.144685455126,489.5431922607895,0.0027076147141548,0.0
105,19.938238690941944,32.801294259673895,0.0,430.72104844907045,0.0048524460973031,0.0
106,19.436550077654392,26.56896483583518,0.0,454.1837287247232,0.003880972634093,0.0
107,19.96880740649068,21.578647377785263,141.7268762663134,418.76427329720224,0.0033468451732028,0.0
108,20.8950884627121,27.868167275357763,50.145743919524335,723.5143805470944,0.0042831893727399,0.0
109,21.012477470646864,25.7557085666805,235.3669606433405,457.7256495723132,0.0038748650600413,0.0
110,20.845676749006486,29.9785134059794,103.01455075618664,691.9907819977931,0.0043781303148853,0.0
111,21.097135968894698,33.39920028010785,163.5937838175611,665.6879991120592,0.0048081925254294,0.0
112,20.642735829676703,29.14902187419365,0.0,612.5885282230794,0.0044095952803634,0.0
113,19.55788702607873,34.91708021371982,0.0,515.0867543775078,0.0052549108660779,0.0
114,21.78327547838014,26.53394529315375,82.50182616176137,871.5231225672671,0.0042253303514319,1.0
115,21.930318062185314,25.9543211565538,0.0,572.5926182096736,0.0042903798238869,0.0
116,20.18737910409116,30.21918211855635,0.0,822.3076289073783,0.0047770580458908,0.0
117,21.693586621437056,33.23934973610894,0.0,506.4848805383952,0.0047807331233535,0.0
118,21.27658895924793,25.228626820931925,604.8806628781276,1024.406844038016,0.0043229928166883,1.0
119,21.622780961221785,32.80966353260394,164.5702499889883,609.373991650406,0.0054244092974334,1.0
120,20.81244829960176,28.29809825403811,0.0,588.5915757805741,0.0046814488783278,0.0
121,20.32210714391093,29.908893385603125,218.4609269368779,754.4757940462902,0.0044398792372262,0.0
122,22.512213714204336,29.266687423070174,222.86047765479788,1084.568333228891,0.0045630439954958,1.0
123,18.87767199006391,28.442969289352877,0.0,453.7015052081675,0.003550722413066,0.0
124,21.02243288620396,23.96739964316505,0.0,450.0085310918813,0.00353905509678,0.0
125,20.7023071920984,29.6755796184997,195.3006438050984,1399.7408911461375,0.0044382993254898,0.0
126,21.710657070749395,28.64680413027319,273.63625133008827,799.639303968059,0.0043479850999183,1.0
127,22.75535412715429,26.27639979101316,400.79444265884666,1004.7856526141546,0.0041970608377914,1.0
128,21.52231951566008,25.50681515649153,28.642495511481656,467.4993822227732,0.0039088604631237,0.0
129,21.16616103379588,31.947329089399837,312.1362376338137,591.6114436342878,0.0052215955625322,1.0
130,23.07201519770653,17.88594441149928,335.60415047523435,433.0198535261774,0.0032817974134241,0.0
131,19.829185938196986,21.360440534121445,124.48943255851876,455.58906775619545,0.0034952616070554,0.0
132,22.04919325438491,26.143715543308325,230.47066421977155,1104.2823499985188,0.0046568485179338,1.0
133,21.485982443609373,32.93446012478297,0.0,671.9686488488534,0.0051755422951247,0.0
134,20.623503227308145,30.86513227702086,0.0,730.8306572751167,0.0046302397507601,0.0
135,23.106764228329617,28.57644567773051,329.4876135350098,1110.1972169280027,0.0045971201548609,1.0
136,19.064266034560237,29.98884942554145,0.0,454.9621312091019,0.0043572720095558,0.0
137,22.41983298532888,28.554982536055363,439.43097344770223,1078.1489073725406,0.004572872077615,1.0
138,20.92031936625617,19.95478560140168,0.0,440.3214563114876,0.0029337144609443,0.0
139,19.360398968211616,23.27506021489538,0.0,418.2808586831702,0.0035461286348679,0.0
140,20.38732158025293,32.845342565717615,0.0,501.3173454173632,0.0047550540606942,0.0
141,22.78365414494506,27.066117462933008,965.2718857982104,690.8572700513095,0.0044714040589447,1.0
142,19.78758165026364,30.75506614148474,0.0,737.5174031669668,0.0041940797228062,0.0
143,20.383067747549827,33.40760081995789,0.0,558.1661573841291,0.0047162234647811,0.0
144,20.10761830894381,24.073938050439192,0.0,534.7465766899254,0.0036155056739765,0.0
145,19.22209488616929,30.22734236486952,0.0,457.6096528322426,0.004085144635651,0.0
146,22.782481219891608,28.91779997991896,419.81218163902537,556.4037266947298,0.0048670152025527,1.0
147,20.112547121883026,25.560381689460097,106.07700517965704,474.9520840530465,0.0036817401724058,0.0
148,20.35991759034641,30.89405776609714,0.0,1253.675647869668,0.0047444311151107,0.0
149,20.37400774077288,24.452528556190146,0.0,463.0139297216211,0.0035912026638781,0.0
150,20.040109504211216,33.13849241326469,99.75915279094298,580.658303489087,0.0050443385908958,0.0
151,21.10110479087331,27.808624070841237,842.2513051090956,1179.0973331896269,0.0045402423108518,1.0
152,20.722091786674657,20.677087213274365,0.0,451.9788485350805,0.003356917541179,0.0
153,20.8743233294694,32.34546115893372,136.01277969249415,508.79083398039467,0.0047024196919815,0.0
154,20.32982748362543,29.81542827425066,0.0,725.8697848560848,0.0044349995187251,0.0
155,21.60796067562164,21.085712240546616,118.8426600152218,823.4364541971402,0.0029842779540483,1.0
156,19.58459202009918,32.75180889478214,0.0,547.4334185961616,0.004874717456354,0.0
157,18.820409757113165,26.29377869520272,0.0,461.1277000592597,0.0039941699284021,0.0
158,21.935212899718188,34.65961441619832,300.7395673188228,1414.1606358028632,0.0051960827775399,1.0
159,21.74283601987524,32.74065683558713,160.34798614054492,1465.3597621527583,0.005570645060135,1.0
160,21.801271563032223,34.44902418224967,245.32960982363065,1472.2141460964272,0.0059488134520771,1.0
161,19.797269851838607,29.730863534712967,1286.1182780412369,812.0128261463124,0.0043966060740749,1.0
162,20.1664567920181,25.3227925685834,0.0,523.9247058586102,0.0040227858019406,0.0
163,20.19837143887575,19.42339063350024,13.206169907360326,466.69870604765725,0.0029889126149597,0.0
164,20.482190666154395,20.74529340659539,0.0,421.0499235747791,0.0034033368693423,0.0
165,21.26679490805026,19.447570359211163,46.18380391218352,467.9095408298124,0.0030234503735526,0.0
166,20.584092903075653,26.999879519836934,149.2103729437452,918.0206684124012,0.004444249092733,1.0
167,20.787902278934524,33.603363670832,332.94518008250486,1466.9349770517576,0.0054818965731505,1.0
168,23.689161634453413,23.160340846221672,0.0,739.480272401248,0.0045226118133301,0.0
169,20.36250360034653,19.90355653897008,345.9974653700936,493.2991015372502,0.0026695773816392,0.0
170,21.519878728975428,26.02920543104751,564.060129518467,981.5583284562348,0.0041279750703806,1.0
171,19.05897554688853,26.648905083871472,0.0,479.83785470330247,0.0038555661323482,0.0
172,19.208947624786607,31.984410019567665,68.13151948968466,447.285459537926,0.0041564122705869,0.0
173,19.723654647705583,17.358187058243423,0.0,432.887498161278,0.0031070378814999,0.0
174,21.801337588082525,29.00096443487309,170.5466069386786,816.7284358564758,0.0046908363670106,0.0
175,21.23498639293293,22.556640506041223,0.0,726.5273488614845,0.0035369852130025,0.0
176,22.46369689185281,27.70489564919512,0.0,660.4539043034893,0.00474692527165,0.0
177,20.655405401788304,22.480644663316497,0.0,416.3481413251545,0.0030800811547531,0.0
178,20.522160465856,31.374878692322408,0.0,502.4271074025745,0.0048323408168778,0.0
179,20.582380951076985,32.59126691092715,0.0,587.3230337834268,0.0045412010610922,0.0
180,18.94662252364145,29.262152935257536,143.70995826648988,438.2095569062735,0.0041893239243706,0.0
181,20.492808547088316,31.16059749489922,70.99860505572731,1289.3730192929286,0.005098871628657,1.0
182,20.363059594952663,32.5833093132062,62.092593590718565,441.9884185746464,0.0046126733478514,0.0
183,20.99225033256964,25.860520160207116,309.3921164174003,666.590366530397,0.0038115438600222,0.0
184,18.99767551836073,29.26037054193826,0.0,454.2869850646282,0.0042931901595423,0.0
185,22.21849411850127,30.197690555988192,632.5478628835222,900.4921469550393,0.0045797066935465,1.0
186,20.101777678849977,18.550516144395857,0.0,444.5694284449377,0.0028029780042257,0.0
187,19.86659910981752,25.32814483178846,36.48037662026126,473.4825618395447,0.0033925679706366,0.0
188,20.49223886549155,36.51898470374566,0.0,512.8929477053557,0.0052659920876776,0.0
189,20.52887592573414,31.89801009014557,0.0,480.7145670443146,0.0047967418057693,0.0
190,20.46029525787044,17.436666930250446,64.50916765044678,463.409062010604,0.002532305920424,0.0
191,21.676295759845445,26.356843729009466,288.7691850461045,1113.913454240114,0.0047376628348807,1.0
192,21.369580477283293,28.078180419113096,162.70802868356046,1475.8696099937115,0.0041838800449684,0.0
193,20.472239476014597,18.85484318385569,8.53583825879391,565.3050208580153,0.0030035321257973,0.0
194,22.97930476962409,26.769209750149468,689.4954133017928,900.5000751382224,0.0051530460054779,1.0
195,21.819199812893377,25.188018428202348,452.6558974252597,845.0123386558278,0.0042687814644357,1.0
196,20.472441762522557,26.852231945679765,14.188914747778574,591.0622113360002,0.004024263033676,0.0
197,23.00518808721191,29.680586205182824,100.49425049338198,1189.691047908119,0.0052496394287557,1.0
198,22.91634443715317,30.60145671893114,131.24244760774147,615.0107851951951,0.004820329438782,1.0
199,20.72734706795676,29.24668806076924,0.0,1347.3319087021152,0.0045420643244351,0.0
200,21.2175575384891,34.319305268537526,374.1447526789245,565.6453190749103,0.0048425769869622,0.0
201,22.84830436541343,17.581141997136864,18.68532326154459,443.1745080152711,0.003032188762381,0.0
202,19.742691891524192,19.86685721745929,343.45007653451427,464.0845154402761,0.002359542382609,0.0
203,19.8004281499574,31.134713658968423,0.0,462.2170597099806,0.0041171265148158,0.0
204,20.782560479504465,34.601152056799336,0.0,1526.6221352397408,0.0054957583282456,0.0
205,19.801442507863708,25.797548737342805,0.0,449.9964840278654,0.0033796188936251,0.0
206,18.80323618089062,26.263308910038504,76.19560969785422,442.04853724769896,0.0036267941583559,0.0
207,20.20182562684513,26.647384319643383,22.39333418538552,1490.7391923734417,0.0039423791128502,1.0
208,21.829876468443995,22.351870151487493,220.08754609670865,796.8668796075921,0.0033379695175019,1.0
209,21.032075638455645,21.004810639451787,0.0,439.3190261470405,0.002861286249234,0.0
210,23.97609612229684,23.54428751811587,793.6890158861834,814.6558236764187,0.0040574460367539,1.0
211,23.774292618439908,31.14487148879954,375.61388172376,1235.5812642163337,0.005075444564579,1.0
212,21.264845892158085,23.72124674923677,0.0,408.1872679455837,0.0041658235689812,0.0
213,20.16473965679329,26.142876089474637,0.0,542.2974728528545,0.0041593507133296,0.0
214,19.56326484944193,26.507850880500428,0.0,424.8668054580568,0.003638721218618,0.0
215,20.17547043304608,29.069571849184573,0.0,1239.4458699126003,0.0041878188111326,0.0
216,22.369415790121923,38.01427314899619,435.7183250598878,1790.864497390181,0.0057835356727715,1.0
217,23.33778922558773,24.781376263878307,798.5675640604678,570.093217883792,0.0042879994406506,1.0
218,19.719542446363025,29.14760352172142,13.786499836077954,419.9059195592496,0.0044168359345834,0.0
219,21.328394751109304,21.097406392222982,443.7265759818844,706.0530234465631,0.0035069647789066,1.0
220,19.7609334686018,20.123653965604174,164.31068304851635,475.30489595886127,0.0032107234490777,0.0
221,20.61823094743654,24.49179756131855,0.0,522.9696534557092,0.0035590707960926,0.0
222,20.30787585205603,32.03386274119437,435.3601351152184,565.6856082660553,0.0051870384322775,0.0
223,21.970117168575342,25.258832740710453,75.81780308437888,500.3295599924184,0.0042586127165338,0.0
224,20.09120236000884,21.18929742869054,0.0,477.1803213650583,0.0035131410525898,0.0
225,20.35059352878114,32.0705056364242,103.40498970791846,480.0111157148283,0.0048547839852594,0.0
226,22.52169301278416,31.2867015437078,256.9726802194061,1018.1778458803324,0.0049586392756711,1.0
227,20.08449522804374,28.44458953804171,291.4840595693333,1413.543769252714,0.0044407872237693,0.0
228,20.32562332062728,30.4449291328206,91.0389015635252,417.2026196044913,0.004620948217384,0.0
229,20.643335120322096,22.62449704465492,0.0,814.2617021052617,0.003312085428886,0.0
230,19.72386802152427,18.437592588909705,42.36134978215336,481.7100287850826,0.0026624779041333,0.0
231,20.074883162763,29.126665718002997,100.23724020975968,442.605429064966,0.0038183650449259,0.0
232,20.50139621247098,36.0255650611392,0.0,490.1770960139335,0.0052034901311757,0.0
233,20.506031866060727,24.838561715813547,230.3324913356898,517.631633302742,0.0042728200262181,0.0
234,20.56342115721036,26.04453338971688,166.8198632347234,607.4417762244335,0.004022032438763,0.0
235,20.529963759632345,24.5351339659447,0.0,478.7714802964804,0.0041506227635643,0.0
236,20.096755692172795,33.853387966501174,0.0,539.7491177020695,0.0048706595632513,0.0
237,19.31718454370013,36.20255485223314,67.847686654513,472.8947027897746,0.0052832733363421,0.0
238,21.171904072439144,23.662341312312154,0.0,479.70555286142553,0.0037954263929868,0.0
239,21.969167728966266,19.021817346940725,0.0,441.681519653194,0.0032372388552672,0.0
240,22.200473977682503,26.12641865907707,208.35746340201143,923.9265698725796,0.0040103301946521,1.0
241,21.04843259838875,29.44520422975532,0.0,744.7281635748965,0.0046828685195568,0.0
242,21.300401438772862,19.697607213875592,276.03717954246963,814.0835909911983,0.0035593112111622,1.0
243,19.69379902716013,35.40979909361993,0.0,512.5646548275707,0.0054176627663572,0.0
244,23.2763508186789,24.917829398302523,790.9923135418082,606.8361725818755,0.0043683945656773,1.0
245,20.218508744227503,36.14875750928864,0.0,504.4829379844959,0.0048961108833274,0.0
246,21.68795996921667,26.214156509175236,0.0,553.9316454530339,0.0038918210329484,0.0
247,19.75507376905212,22.734300704464463,0.0,608.6221314495791,0.0035097097176214,0.0
248,20.96339078104584,33.38757912365695,0.0,457.0572629765451,0.0048913251303364,0.0
249,19.216935705237315,27.74542166921021,0.0,456.98130459871817,0.0040355543423279,0.0
250,20.87527242236638,34.126909753518234,0.0,443.81022663064346,0.004867824739198,0.0
251,22.076146171471844,33.58337414255145,0.0,1200.4086437977348,0.0053297988590368,0.0
252,22.628850260267413,27.38516234006724,449.6564822674269,630.5433776181293,0.0048588948485721,1.0
253,19.905330133415784,39.11169367370514,216.7617857049294,497.0850177723822,0.0054388617077192,0.0
254,23.264088021287783,28.001963912776333,307.06774778576704,1101.041630892714,0.0043388551584875,1.0
255,19.668366507353216,20.148159477001872,0.0,448.41598232187647,0.002633578282118,0.0
256,20.56093551774302,25.947729847114736,0.0,572.8510450132065,0.0040075248754392,0.0
257,21.99677198933348,27.598455515090844,0.0,513.2429928797121,0.0044603454517459,0.0
258,20.460684508214992,32.71952276910258,231.3898058095532,471.6895635798077,0.0050760389056497,0.0
259,20.25503048693541,18.604863891318224,77.18763070915361,460.8394399841258,0.0025058961300299,0.0
260,20.87996987038308,26.09100772446972,288.41160708686107,1569.4127514558377,0.0039094173101823,0.0
261,21.61699837151012,33.19504158611969,465.4804240863489,1350.7094387523634,0.005522395919991,1.0
262,19.92788218673345,35.404870750501075,0.0,941.024544965015,0.0053910874995687,0.0
263,22.13302840681417,20.975403654015224,892.0766378945683,831.8987498595908,0.0031483993895683,1.0
264,21.51623638423225,27.079244327233656,458.1352443963625,867.5648513395358,0.0046276316775924,1.0
265,20.2473152979275,34.216826523610166,0.0,541.1135573550184,0.0049424502066181,0.0
266,20.16723072929863,26.501149662964664,0.0,527.8912402253732,0.0038869608147031,0.0
267,19.89098334436299,18.65685226701829,0.0,415.97467212645057,0.0024551482219719,0.0
268,23.0003491452941,25.885659331873185,695.5540508034168,588.5297581709684,0.0043358065475798,1.0
269,19.528706181618887,19.52452317653424,343.1441049575054,474.2870381608959,0.0026159079641672,0.0
270,23.164827699635502,29.101177614766375,0.0,626.5429278199238,0.0046125201380143,0.0
271,20.76590157688544,24.163988636869316,0.0,453.46773302765166,0.0040716372023916,0.0
272,21.387042141195984,23.894056892000872,0.0,539.7685329165073,0.0035677188647806,0.0
273,21.62748319727738,27.701553386682495,68.69624413390953,1109.668815559114,0.0047602388859014,1.0
274,21.09542139502189,27.19913967204172,0.0,587.6647178658654,0.0040830480037152,0.0
275,19.766544948656826,35.425444428446646,32.01408379180708,468.9535766108009,0.0048905026520414,0.0
276,19.973084363974625,26.696943270947592,9.723972748234685,484.15195510491566,0.003580841895091,0.0
277,22.05321112804821,27.08781806338107,0.0,546.4706498071236,0.0046145505920631,0.0
278,19.504560749892388,36.29492919311088,155.49653080473595,488.9984590849618,0.0050375563425015,0.0
279,21.908765556268644,25.98132252372761,178.72887590515583,507.8217409082376,0.0041068575793252,0.0
280,20.14879725278439,20.29025932029772,367.7748369924466,426.2217690229699,0.002749373843695,0.0
281,20.222949400348437,18.974988557512784,184.3252204153628,405.3119616967228,0.0027237168876959,0.0
282,20.997359281306625,21.680567078447258,0.0,468.93347629196063,0.0032026030640362,0.0
283,20.88321258499427,19.07025902821573,104.11295449231008,463.8781056705251,0.0028969263852084,0.0
284,22.813472438112445,28.028181414469227,0.0,563.2452118591691,0.0043874723049662,0.0
285,20.060829456485173,18.20292533960529,133.05674136399296,460.45912911171376,0.0027059637038209,0.0
286,18.87122649024108,31.68451979927441,266.5980404837797,426.0078207329005,0.0045703716806242,0.0
287,19.952368177065576,26.13248392595209,126.57526924054078,548.636404457668,0.0038823494456284,0.0
288,18.85949354940494,27.832691477522864,85.66968224242711,455.44732480982736,0.0039308949266975,0.0
289,20.745715134803337,17.753937970388318,92.57560983767378,419.4558574045292,0.0025973427314484,0.0
290,20.833765248768607,25.223002288323816,128.38695041061203,402.8584514432536,0.0040396067165084,0.0
291,21.640090036307072,32.36967234725626,208.9645869762602,552.0524140990833,0.0047107299590511,0.0
292,21.54162586258108,22.722305137696186,0.0,540.3653133642476,0.0033668786772842,0.0
293,20.892323273131684,24.069183757517127,418.0789342786553,651.9423942403077,0.003981951869046,1.0
294,20.861570282122173,26.042288744365106,267.21754928727404,556.0310093134595,0.0039171258056715,0.0
295,19.568990014144163,26.63830120736817,0.0,444.9350729022781,0.0036030669958898,0.0
296,20.93300800593899,32.952725601054624,0.0,437.1420635341688,0.0048729910423825,0.0
297,20.395832757577534,22.858293832715976,183.12399178310943,401.64255990348033,0.0032980058984083,0.0
298,22.087213069293156,25.454665035541392,1067.7717056109188,1077.9968217173284,0.0041885656286377,1.0
299,22.83365766752479,25.282430062920508,971.682901267731,1017.6473446132752,0.0044126093232863,1.0
300,20.31018697306007,27.66162433096967,257.9721152283032,1440.3635979910248,0.0042980291120313,0.0
301,20.108387291397523,32.82509400353075,202.9264960553488,663.4802028227672,0.0049109391838934,0.0
302,20.793980801548464,24.48448006738898,573.1859414483928,594.7647146537306,0.0034375091671244,1.0
303,21.065155163767308,27.560778755375736,69.75292533973605,646.2129749596546,0.0039907680427914,0.0
304,20.70641492184287,30.493483574942537,168.69542948401892,853.2889285309404,0.0044433062069873,1.0
305,19.54457787256505,33.82483664174796,0.0,552.8719069607363,0.005077798736311,0.0
306,22.168706844345632,28.333437717547145,377.259012800727,610.1626922126686,0.0045846738773135,1.0
307,21.767737190656703,26.818574589788305,638.7520370567676,1106.827548582237,0.0045467395665678,1.0
308,22.247407098220982,29.125561790859045,448.57546986558367,1168.9987872126685,0.0044720407545023,1.0
